time,V_driver,T_layer,V_victim,I_victim
0.00640213404468156,0.0,298.0,0.2,2.0000000000000003e-06
0.006502167389129709,0.0,298.0,0.2,2.0000000000000003e-06
0.006602200733577859,0.0,298.0,0.2,2.0000000000000003e-06
0.006702234078026008,0.0,298.0,0.2,2.0000000000000003e-06
0.006802267422474157,0.0,298.0,0.2,2.0000000000000003e-06
0.006902300766922307,0.0,298.0,0.2,2.0000000000000003e-06
0.007002334111370456,0.0,298.0,0.2,2.0000000000000003e-06
0.007102367455818606,0.0,298.0,0.2,2.0000000000000003e-06
0.007202400800266755,0.0,298.0,0.2,2.0000000000000003e-06
0.007302434144714904,0.0,298.0,0.2,2.0000000000000003e-06
0.007402467489163054,0.0,298.0,0.2,2.0000000000000003e-06
0.007502500833611203,0.0,298.0,0.2,2.0000000000000003e-06
0.007602534178059352,0.0,298.0,0.2,2.0000000000000003e-06
0.007702567522507502,0.0,298.0,0.2,2.0000000000000003e-06
0.007802600866955651,0.0,298.0,0.2,2.0000000000000003e-06
0.007902634211403801,0.0,298.0,0.2,2.0000000000000003e-06
0.00800266755585195,0.0,298.0,0.2,2.0000000000000003e-06
0.0081027009003001,0.0,298.0,0.2,2.0000000000000003e-06
0.00820273424474825,0.0,298.0,0.2,2.0000000000000003e-06
0.008302767589196397,0.0,298.0,0.2,2.0000000000000003e-06
0.008402800933644547,0.0,298.0,0.2,2.0000000000000003e-06
0.008502834278092697,0.0,298.0,0.2,2.0000000000000003e-06
0.008602867622540845,0.0,298.0,0.2,2.0000000000000003e-06
0.008702900966988995,0.0,298.0,0.2,2.0000000000000003e-06
0.008802934311437145,0.0,298.0,0.2,2.0000000000000003e-06
0.008902967655885293,0.0,298.0,0.2,2.0000000000000003e-06
0.009003001000333443,0.0,298.0,0.2,2.0000000000000003e-06
0.009103034344781593,0.0,298.0,0.2,2.0000000000000003e-06
0.009203067689229743,0.0,298.0,0.2,2.0000000000000003e-06
0.009303101033677891,0.0,298.0,0.2,2.0000000000000003e-06
0.009403134378126041,0.0,298.0,0.2,2.0000000000000003e-06
0.009503167722574191,0.0,298.0,0.2,2.0000000000000003e-06
0.00960320106702234,0.0,298.0,0.2,2.0000000000000003e-06
0.00970323441147049,0.0,298.0,0.2,2.0000000000000003e-06
0.00980326775591864,0.0,298.0,0.2,2.0000000000000003e-06
0.009903301100366788,0.0,298.0,0.2,2.0000000000000003e-06
0.010003334444814937,0.0,298.0,0.2,2.0000000000000003e-06
0.010103367789263087,0.0,298.0,0.2,2.0000000000000003e-06
0.010203401133711236,0.0,298.0,0.2,2.0000000000000003e-06
0.010303434478159386,0.0,298.0,0.2,2.0000000000000003e-06
0.010403467822607535,0.0,298.0,0.2,2.0000000000000003e-06
0.010503501167055684,0.0,298.0,0.2,2.0000000000000003e-06
0.010603534511503834,0.0,298.0,0.2,2.0000000000000003e-06
0.010703567855951984,0.0,298.0,0.2,2.0000000000000003e-06
0.010803601200400132,0.0,298.0,0.2,2.0000000000000003e-06
0.010903634544848282,0.0,298.0,0.2,2.0000000000000003e-06
0.011003667889296432,0.0,298.0,0.2,2.0000000000000003e-06
0.01110370123374458,0.0,298.0,0.2,2.0000000000000003e-06
0.01120373457819273,0.0,298.0,0.2,2.0000000000000003e-06
0.01130376792264088,0.0,298.0,0.2,2.0000000000000003e-06
0.011403801267089028,0.0,298.0,0.2,2.0000000000000003e-06
0.011503834611537178,0.0,298.0,0.2,2.0000000000000003e-06
0.011603867955985328,0.0,298.0,0.2,2.0000000000000003e-06
0.011703901300433478,0.0,298.0,0.2,2.0000000000000003e-06
0.011803934644881626,0.0,298.0,0.2,2.0000000000000003e-06
0.011903967989329776,0.0,298.0,0.2,2.0000000000000003e-06
0.012004001333777926,0.0,298.0,0.2,2.0000000000000003e-06
0.012104034678226074,0.0,298.0,0.2,2.0000000000000003e-06
0.012204068022674224,0.0,298.0,0.2,2.0000000000000003e-06
0.012304101367122374,0.0,298.0,0.2,2.0000000000000003e-06
0.012404134711570522,0.0,298.0,0.2,2.0000000000000003e-06
0.012504168056018672,0.0,298.0,0.2,2.0000000000000003e-06
0.012604201400466822,0.0,298.0,0.2,2.0000000000000003e-06
0.01270423474491497,0.0,298.0,0.2,2.0000000000000003e-06
0.01280426808936312,0.0,298.0,0.2,2.0000000000000003e-06
0.01290430143381127,0.0,298.0,0.2,2.0000000000000003e-06
0.013004334778259418,0.0,298.0,0.2,2.0000000000000003e-06
0.013104368122707568,0.0,298.0,0.2,2.0000000000000003e-06
0.013204401467155718,0.0,298.0,0.2,2.0000000000000003e-06
0.013304434811603866,0.0,298.0,0.2,2.0000000000000003e-06
0.013404468156052016,0.0,298.0,0.2,2.0000000000000003e-06
0.013504501500500166,0.0,298.0,0.2,2.0000000000000003e-06
0.013604534844948314,0.0,298.0,0.2,2.0000000000000003e-06
0.013704568189396464,0.0,298.0,0.2,2.0000000000000003e-06
0.013804601533844614,0.0,298.0,0.2,2.0000000000000003e-06
0.013904634878292762,0.0,298.0,0.2,2.0000000000000003e-06
0.014004668222740912,0.0,298.0,0.2,2.0000000000000003e-06
0.014104701567189062,0.0,298.0,0.2,2.0000000000000003e-06
0.014204734911637212,0.0,298.0,0.2,2.0000000000000003e-06
0.01430476825608536,0.0,298.0,0.2,2.0000000000000003e-06
0.01440480160053351,0.0,298.0,0.2,2.0000000000000003e-06
0.01450483494498166,0.0,298.0,0.2,2.0000000000000003e-06
0.014604868289429808,0.0,298.0,0.2,2.0000000000000003e-06
0.014704901633877958,0.0,298.0,0.2,2.0000000000000003e-06
0.014804934978326108,0.0,298.0,0.2,2.0000000000000003e-06
0.014904968322774256,0.0,298.0,0.2,2.0000000000000003e-06
0.015005001667222406,0.0,298.0,0.2,2.0000000000000003e-06
0.015105035011670556,0.0,298.0,0.2,2.0000000000000003e-06
0.015205068356118704,0.0,298.0,0.2,2.0000000000000003e-06
0.015305101700566854,0.0,298.0,0.2,2.0000000000000003e-06
0.015405135045015004,0.0,298.0,0.2,2.0000000000000003e-06
0.015505168389463152,0.0,298.0,0.2,2.0000000000000003e-06
0.015605201733911302,0.0,298.0,0.2,2.0000000000000003e-06
0.015705235078359452,0.0,298.0,0.2,2.0000000000000003e-06
0.015805268422807602,0.0,298.0,0.2,2.0000000000000003e-06
0.015905301767255752,0.0,298.0,0.2,2.0000000000000003e-06
0.0160053351117039,0.0,298.0,0.2,2.0000000000000003e-06
0.01610536845615205,0.0,298.0,0.2,2.0000000000000003e-06
0.0162054018006002,0.0,298.0,0.2,2.0000000000000003e-06
0.01630543514504835,0.0,298.0,0.2,2.0000000000000003e-06
0.0164054684894965,0.0,298.0,0.2,2.0000000000000003e-06
0.016505501833944648,0.0,298.0,0.2,2.0000000000000003e-06
0.016605535178392795,0.0,298.0,0.2,2.0000000000000003e-06
0.016705568522840945,0.0,298.0,0.2,2.0000000000000003e-06
0.016805601867289095,0.0,298.0,0.2,2.0000000000000003e-06
0.016905635211737245,0.0,298.0,0.2,2.0000000000000003e-06
0.017005668556185394,0.0,298.0,0.2,2.0000000000000003e-06
0.017105701900633544,0.0,298.0,0.2,2.0000000000000003e-06
0.01720573524508169,0.0,298.0,0.2,2.0000000000000003e-06
0.01730576858952984,0.0,298.0,0.2,2.0000000000000003e-06
0.01740580193397799,0.0,298.0,0.2,2.0000000000000003e-06
0.01750583527842614,0.0,298.0,0.2,2.0000000000000003e-06
0.01760586862287429,0.0,298.0,0.2,2.0000000000000003e-06
0.01770590196732244,0.0,298.0,0.2,2.0000000000000003e-06
0.017805935311770587,0.0,298.0,0.2,2.0000000000000003e-06
0.017905968656218737,0.0,298.0,0.2,2.0000000000000003e-06
0.018006002000666887,0.0,298.0,0.2,2.0000000000000003e-06
0.018106035345115037,0.0,298.0,0.2,2.0000000000000003e-06
0.018206068689563187,0.0,298.0,0.2,2.0000000000000003e-06
0.018306102034011337,0.0,298.0,0.2,2.0000000000000003e-06
0.018406135378459487,0.0,298.0,0.2,2.0000000000000003e-06
0.018506168722907633,0.0,298.0,0.2,2.0000000000000003e-06
0.018606202067355783,0.0,298.0,0.2,2.0000000000000003e-06
0.018706235411803933,0.0,298.0,0.2,2.0000000000000003e-06
0.018806268756252083,0.0,298.0,0.2,2.0000000000000003e-06
0.018906302100700233,0.0,298.0,0.2,2.0000000000000003e-06
0.019006335445148383,0.0,298.0,0.2,2.0000000000000003e-06
0.01910636878959653,0.0,298.0,0.2,2.0000000000000003e-06
0.01920640213404468,0.0,298.0,0.2,2.0000000000000003e-06
0.01930643547849283,0.0,298.0,0.2,2.0000000000000003e-06
0.01940646882294098,0.0,298.0,0.2,2.0000000000000003e-06
0.01950650216738913,0.0,298.0,0.2,2.0000000000000003e-06
0.01960653551183728,0.0,298.0,0.2,2.0000000000000003e-06
0.019706568856285425,0.0,298.0,0.2,2.0000000000000003e-06
0.019806602200733575,0.0,298.0,0.2,2.0000000000000003e-06
0.019906635545181725,0.0,298.0,0.2,2.0000000000000003e-06
0.020006668889629875,0.0,298.0,0.2,2.0000000000000003e-06
0.020106702234078025,0.0,298.0,0.2,2.0000000000000003e-06
0.020206735578526175,0.0,298.0,0.2,2.0000000000000003e-06
0.02030676892297432,0.0,298.0,0.2,2.0000000000000003e-06
0.02040680226742247,0.0,298.0,0.2,2.0000000000000003e-06
0.02050683561187062,0.0,298.0,0.2,2.0000000000000003e-06
0.02060686895631877,0.0,298.0,0.2,2.0000000000000003e-06
0.02070690230076692,0.0,298.0,0.2,2.0000000000000003e-06
0.02080693564521507,0.0,298.0,0.2,2.0000000000000003e-06
0.02090696898966322,0.0,298.0,0.2,2.0000000000000003e-06
0.021007002334111367,0.0,298.0,0.2,2.0000000000000003e-06
0.021107035678559517,0.0,298.0,0.2,2.0000000000000003e-06
0.021207069023007667,0.0,298.0,0.2,2.0000000000000003e-06
0.021307102367455817,0.0,298.0,0.2,2.0000000000000003e-06
0.021407135711903967,0.0,298.0,0.2,2.0000000000000003e-06
0.021507169056352117,0.0,298.0,0.2,2.0000000000000003e-06
0.021607202400800263,0.0,298.0,0.2,2.0000000000000003e-06
0.021707235745248413,0.0,298.0,0.2,2.0000000000000003e-06
0.021807269089696563,0.0,298.0,0.2,2.0000000000000003e-06
0.021907302434144713,0.0,298.0,0.2,2.0000000000000003e-06
0.022007335778592863,0.0,298.0,0.2,2.0000000000000003e-06
0.022107369123041013,0.0,298.0,0.2,2.0000000000000003e-06
0.02220740246748916,0.0,298.0,0.2,2.0000000000000003e-06
0.02230743581193731,0.0,298.0,0.2,2.0000000000000003e-06
0.02240746915638546,0.0,298.0,0.2,2.0000000000000003e-06
0.02250750250083361,0.0,298.0,0.2,2.0000000000000003e-06
0.02260753584528176,0.0,298.0,0.2,2.0000000000000003e-06
0.02270756918972991,0.0,298.0,0.2,2.0000000000000003e-06
0.022807602534178056,0.0,298.0,0.2,2.0000000000000003e-06
0.022907635878626206,0.0,298.0,0.2,2.0000000000000003e-06
0.023007669223074356,0.0,298.0,0.2,2.0000000000000003e-06
0.023107702567522505,0.0,298.0,0.2,2.0000000000000003e-06
0.023207735911970655,0.0,298.0,0.2,2.0000000000000003e-06
0.023307769256418805,0.0,298.0,0.2,2.0000000000000003e-06
0.023407802600866955,0.0,298.0,0.2,2.0000000000000003e-06
0.0235078359453151,0.0,298.0,0.2,2.0000000000000003e-06
0.02360786928976325,0.0,298.0,0.2,2.0000000000000003e-06
0.0237079026342114,0.0,298.0,0.2,2.0000000000000003e-06
0.02380793597865955,0.0,298.0,0.2,2.0000000000000003e-06
0.0239079693231077,0.0,298.0,0.2,2.0000000000000003e-06
0.02400800266755585,0.0,298.0,0.2,2.0000000000000003e-06
0.024108036012003998,0.0,298.0,0.2,2.0000000000000003e-06
0.024208069356452148,0.0,298.0,0.2,2.0000000000000003e-06
0.024308102700900298,0.0,298.0,0.2,2.0000000000000003e-06
0.024408136045348448,0.0,298.0,0.2,2.0000000000000003e-06
0.024508169389796598,0.0,298.0,0.2,2.0000000000000003e-06
0.024608202734244747,0.0,298.0,0.2,2.0000000000000003e-06
0.024708236078692894,0.0,298.0,0.2,2.0000000000000003e-06
0.024808269423141044,0.0,298.0,0.2,2.0000000000000003e-06
0.024908302767589194,0.0,298.0,0.2,2.0000000000000003e-06
0.025008336112037344,0.0,298.0,0.2,2.0000000000000003e-06
0.025108369456485494,0.0,298.0,0.2,2.0000000000000003e-06
0.025208402800933644,0.0,298.0,0.2,2.0000000000000003e-06
0.02530843614538179,0.0,298.0,0.2,2.0000000000000003e-06
0.02540846948982994,0.0,298.0,0.2,2.0000000000000003e-06
0.02550850283427809,0.0,298.0,0.2,2.0000000000000003e-06
0.02560853617872624,0.0,298.0,0.2,2.0000000000000003e-06
0.02570856952317439,0.0,298.0,0.2,2.0000000000000003e-06
0.02580860286762254,0.0,298.0,0.2,2.0000000000000003e-06
0.02590863621207069,0.0,298.0,0.2,2.0000000000000003e-06
0.026008669556518836,0.0,298.0,0.2,2.0000000000000003e-06
0.026108702900966986,0.0,298.0,0.2,2.0000000000000003e-06
0.026208736245415136,0.0,298.0,0.2,2.0000000000000003e-06
0.026308769589863286,0.0,298.0,0.2,2.0000000000000003e-06
0.026408802934311436,0.0,298.0,0.2,2.0000000000000003e-06
0.026508836278759586,0.0,298.0,0.2,2.0000000000000003e-06
0.026608869623207732,0.0,298.0,0.2,2.0000000000000003e-06
0.026708902967655882,0.0,298.0,0.2,2.0000000000000003e-06
0.026808936312104032,0.0,298.0,0.2,2.0000000000000003e-06
0.026908969656552182,0.0,298.0,0.2,2.0000000000000003e-06
0.027009003001000332,0.0,298.0,0.2,2.0000000000000003e-06
0.027109036345448482,0.0,298.0,0.2,2.0000000000000003e-06
0.02720906968989663,0.0,298.0,0.2,2.0000000000000003e-06
0.027309103034344778,0.0,298.0,0.2,2.0000000000000003e-06
0.027409136378792928,0.0,298.0,0.2,2.0000000000000003e-06
0.027509169723241078,0.0,298.0,0.2,2.0000000000000003e-06
0.027609203067689228,0.0,298.0,0.2,2.0000000000000003e-06
0.027709236412137378,0.0,298.0,0.2,2.0000000000000003e-06
0.027809269756585524,0.0,298.0,0.2,2.0000000000000003e-06
0.027909303101033674,0.0,298.0,0.2,2.0000000000000003e-06
0.028009336445481824,0.0,298.0,0.2,2.0000000000000003e-06
0.028109369789929974,0.0,298.0,0.2,2.0000000000000003e-06
0.028209403134378124,0.0,298.0,0.2,2.0000000000000003e-06
0.028309436478826274,0.0,298.0,0.2,2.0000000000000003e-06
0.028409469823274424,0.0,298.0,0.2,2.0000000000000003e-06
0.02850950316772257,0.0,298.0,0.2,2.0000000000000003e-06
0.02860953651217072,0.0,298.0,0.2,2.0000000000000003e-06
0.02870956985661887,0.0,298.0,0.2,2.0000000000000003e-06
0.02880960320106702,0.0,298.0,0.2,2.0000000000000003e-06
0.02890963654551517,0.0,298.0,0.2,2.0000000000000003e-06
0.02900966988996332,0.0,298.0,0.2,2.0000000000000003e-06
0.029109703234411467,0.0,298.0,0.2,2.0000000000000003e-06
0.029209736578859617,0.0,298.0,0.2,2.0000000000000003e-06
0.029309769923307766,0.0,298.0,0.2,2.0000000000000003e-06
0.029409803267755916,0.0,298.0,0.2,2.0000000000000003e-06
0.029509836612204066,0.0,298.0,0.2,2.0000000000000003e-06
0.029609869956652216,0.0,298.0,0.2,2.0000000000000003e-06
0.029709903301100363,0.0,298.0,0.2,2.0000000000000003e-06
0.029809936645548513,0.0,298.0,0.2,2.0000000000000003e-06
0.029909969989996663,0.0,298.0,0.2,2.0000000000000003e-06
0.030010003334444812,0.0,298.0,0.2,2.0000000000000003e-06
0.030110036678892962,0.0,298.0,0.2,2.0000000000000003e-06
0.030210070023341112,0.0,298.0,0.2,2.0000000000000003e-06
0.03031010336778926,0.0,298.0,0.2,2.0000000000000003e-06
0.03041013671223741,0.0,298.0,0.2,2.0000000000000003e-06
0.03051017005668556,0.0,298.0,0.2,2.0000000000000003e-06
0.03061020340113371,0.0,298.0,0.2,2.0000000000000003e-06
0.03071023674558186,0.0,298.0,0.2,2.0000000000000003e-06
0.03081027009003001,0.0,298.0,0.2,2.0000000000000003e-06
0.03091030343447816,0.0,298.0,0.2,2.0000000000000003e-06
0.031010336778926305,0.0,298.0,0.2,2.0000000000000003e-06
0.031110370123374455,0.0,298.0,0.2,2.0000000000000003e-06
0.031210403467822605,0.0,298.0,0.2,2.0000000000000003e-06
0.031310436812270755,0.0,298.0,0.2,2.0000000000000003e-06
0.031410470156718905,0.0,298.0,0.2,2.0000000000000003e-06
0.031510503501167055,0.0,298.0,0.2,2.0000000000000003e-06
0.031610536845615204,0.0,298.0,0.2,2.0000000000000003e-06
0.031710570190063354,0.0,298.0,0.2,2.0000000000000003e-06
0.031810603534511504,0.0,298.0,0.2,2.0000000000000003e-06
0.03191063687895965,0.0,298.0,0.2,2.0000000000000003e-06
0.0320106702234078,0.0,298.0,0.2,2.0000000000000003e-06
0.03211070356785595,0.0,298.0,0.2,2.0000000000000003e-06
0.0322107369123041,0.0,298.0,0.2,2.0000000000000003e-06
0.03231077025675225,0.0,298.0,0.2,2.0000000000000003e-06
0.0324108036012004,0.0,298.0,0.2,2.0000000000000003e-06
0.03251083694564855,0.0,298.0,0.2,2.0000000000000003e-06
0.0326108702900967,0.0,298.0,0.2,2.0000000000000003e-06
0.03271090363454485,0.0,298.0,0.2,2.0000000000000003e-06
0.032810936978993,0.0,298.0,0.2,2.0000000000000003e-06
0.03291097032344115,0.0,298.0,0.2,2.0000000000000003e-06
0.033011003667889297,0.0,298.0,0.2,2.0000000000000003e-06
0.03311103701233744,0.0,298.0,0.2,2.0000000000000003e-06
0.03321107035678559,0.0,298.0,0.2,2.0000000000000003e-06
0.03331110370123374,0.0,298.0,0.2,2.0000000000000003e-06
0.03341113704568189,0.0,298.0,0.2,2.0000000000000003e-06
0.03351117039013004,0.0,298.0,0.2,2.0000000000000003e-06
0.03361120373457819,0.0,298.0,0.2,2.0000000000000003e-06
0.03371123707902634,0.0,298.0,0.2,2.0000000000000003e-06
0.03381127042347449,0.0,298.0,0.2,2.0000000000000003e-06
0.03391130376792264,0.0,298.0,0.2,2.0000000000000003e-06
0.03401133711237079,0.0,298.0,0.2,2.0000000000000003e-06
0.03411137045681894,0.0,298.0,0.2,2.0000000000000003e-06
0.03421140380126709,0.0,298.0,0.2,2.0000000000000003e-06
0.03431143714571524,0.0,298.0,0.2,2.0000000000000003e-06
0.03441147049016338,0.0,298.0,0.2,2.0000000000000003e-06
0.03451150383461153,0.0,298.0,0.2,2.0000000000000003e-06
0.03461153717905968,0.0,298.0,0.2,2.0000000000000003e-06
0.03471157052350783,0.0,298.0,0.2,2.0000000000000003e-06
0.03481160386795598,0.0,298.0,0.2,2.0000000000000003e-06
0.03491163721240413,0.0,298.0,0.2,2.0000000000000003e-06
0.03501167055685228,0.0,298.0,0.2,2.0000000000000003e-06
0.03511170390130043,0.0,298.0,0.2,2.0000000000000003e-06
0.03521173724574858,0.0,298.0,0.2,2.0000000000000003e-06
0.03531177059019673,0.0,298.0,0.2,2.0000000000000003e-06
0.03541180393464488,0.0,298.0,0.2,2.0000000000000003e-06
0.03551183727909303,0.0,298.0,0.2,2.0000000000000003e-06
0.035611870623541174,0.0,298.0,0.2,2.0000000000000003e-06
0.035711903967989324,0.0,298.0,0.2,2.0000000000000003e-06
0.035811937312437474,0.0,298.0,0.2,2.0000000000000003e-06
0.035911970656885624,0.0,298.0,0.2,2.0000000000000003e-06
0.036012004001333774,0.0,298.0,0.2,2.0000000000000003e-06
0.036112037345781924,0.0,298.0,0.2,2.0000000000000003e-06
0.03621207069023007,0.0,298.0,0.2,2.0000000000000003e-06
0.03631210403467822,0.0,298.0,0.2,2.0000000000000003e-06
0.03641213737912637,0.0,298.0,0.2,2.0000000000000003e-06
0.03651217072357452,0.0,298.0,0.2,2.0000000000000003e-06
0.03661220406802267,0.0,298.0,0.2,2.0000000000000003e-06
0.03671223741247082,0.0,298.0,0.2,2.0000000000000003e-06
0.03681227075691897,0.0,298.0,0.2,2.0000000000000003e-06
0.036912304101367116,0.0,298.0,0.2,2.0000000000000003e-06
0.037012337445815266,0.0,298.0,0.2,2.0000000000000003e-06
0.037112370790263416,0.0,298.0,0.2,2.0000000000000003e-06
0.037212404134711566,0.0,298.0,0.2,2.0000000000000003e-06
0.037312437479159716,0.0,298.0,0.2,2.0000000000000003e-06
0.037412470823607866,0.0,298.0,0.2,2.0000000000000003e-06
0.037512504168056016,0.0,298.0,0.2,2.0000000000000003e-06
0.037612537512504166,0.0,298.0,0.2,2.0000000000000003e-06
0.037712570856952315,0.0,298.0,0.2,2.0000000000000003e-06
0.037812604201400465,0.0,298.0,0.2,2.0000000000000003e-06
0.037912637545848615,0.0,298.0,0.2,2.0000000000000003e-06
0.038012670890296765,0.0,298.0,0.2,2.0000000000000003e-06
0.03811270423474491,0.0,298.0,0.2,2.0000000000000003e-06
0.03821273757919306,0.0,298.0,0.2,2.0000000000000003e-06
0.03831277092364121,0.0,298.0,0.2,2.0000000000000003e-06
0.03841280426808936,0.0,298.0,0.2,2.0000000000000003e-06
0.03851283761253751,0.0,298.0,0.2,2.0000000000000003e-06
0.03861287095698566,0.0,298.0,0.2,2.0000000000000003e-06
0.03871290430143381,0.0,298.0,0.2,2.0000000000000003e-06
0.03881293764588196,0.0,298.0,0.2,2.0000000000000003e-06
0.03891297099033011,0.0,298.0,0.2,2.0000000000000003e-06
0.03901300433477826,0.0,298.0,0.2,2.0000000000000003e-06
0.03911303767922641,0.0,298.0,0.2,2.0000000000000003e-06
0.03921307102367456,0.0,298.0,0.2,2.0000000000000003e-06
0.03931310436812271,0.0,298.0,0.2,2.0000000000000003e-06
0.03941313771257085,0.0,298.0,0.2,2.0000000000000003e-06
0.039513171057019,0.0,298.0,0.2,2.0000000000000003e-06
0.03961320440146715,0.0,298.0,0.2,2.0000000000000003e-06
0.0397132377459153,0.0,298.0,0.2,2.0000000000000003e-06
0.03981327109036345,0.0,298.0,0.2,2.0000000000000003e-06
0.0399133044348116,0.0,298.0,0.2,2.0000000000000003e-06
0.04001333777925975,0.0,298.0,0.2,2.0000000000000003e-06
0.0401133711237079,0.0,298.0,0.2,2.0000000000000003e-06
0.04021340446815605,0.0,298.0,0.2,2.0000000000000003e-06
0.0403134378126042,0.0,298.0,0.2,2.0000000000000003e-06
0.04041347115705235,0.0,298.0,0.2,2.0000000000000003e-06
0.0405135045015005,0.0,298.0,0.2,2.0000000000000003e-06
0.04061353784594864,0.0,298.0,0.2,2.0000000000000003e-06
0.04071357119039679,0.0,298.0,0.2,2.0000000000000003e-06
0.04081360453484494,0.0,298.0,0.2,2.0000000000000003e-06
0.04091363787929309,0.0,298.0,0.2,2.0000000000000003e-06
0.04101367122374124,0.0,298.0,0.2,2.0000000000000003e-06
0.04111370456818939,0.0,298.0,0.2,2.0000000000000003e-06
0.04121373791263754,0.0,298.0,0.2,2.0000000000000003e-06
0.04131377125708569,0.0,298.0,0.2,2.0000000000000003e-06
0.04141380460153384,0.0,298.0,0.2,2.0000000000000003e-06
0.04151383794598199,0.0,298.0,0.2,2.0000000000000003e-06
0.04161387129043014,0.0,298.0,0.2,2.0000000000000003e-06
0.04171390463487829,0.0,298.0,0.2,2.0000000000000003e-06
0.04181393797932644,0.0,298.0,0.2,2.0000000000000003e-06
0.041913971323774585,0.0,298.0,0.2,2.0000000000000003e-06
0.042014004668222735,0.0,298.0,0.2,2.0000000000000003e-06
0.042114038012670885,0.0,298.0,0.2,2.0000000000000003e-06
