alpha_gt,alpha_recovered_mean,alpha_recovered_std,relative_error_pct_mean,relative_error_pct_std,val_loss_mean
0.05,-0.8654399067841251,0.8448835792548482,1830.8798135682503,1689.7671585096964,1.485075025916179e-10
0.08,0.019337551193688476,0.12108592400294663,91.1725527577287,138.07698844931429,1.4336103693057822e-09
0.1,0.11690654278956873,0.015922164141473877,16.90654278956872,15.922164141473873,1.0544958943074315e-08
0.15,0.15648343241280144,0.04231009302950824,22.660805547379198,7.305795302459665,8.856139007325699e-08
0.2,-0.6846064881012763,1.5930130532118103,465.71487469426984,776.231518108568,1.242977358136462e-05
